index	url	description	div	h1	h2	h3	h4	h5	h6	inbound_links	keywords	outbound_links	p	root	span	title
1	http://lynwoodcafe.com/	0.04861111111111111	0.0	0.30434782608695654	0.16666666666666666	0.0	0	0	0	0	0.045454545454545456	3	0.051470588235294115	0.4666666666666667	0.0	0.1590909090909091
2	http://www.city-data.com/city/Lynwood-California.html	0.19444444444444445	0.0	0	0	5.367369657764615	0	0	0	0	0	34	0.3212061619141265	0.175	0.3684210526315789	0.03723404255319149
3	http://www.lynwood.k12.ca.us/	0	0.041916167664670656	0.0	0	0	0	0	0	0	0	10	0.09992987377279103	0.4117647058823529	0.42025089605734767	0.22580645161290322
4	http://lhs.lynwood.k12.ca.us/	0	0.25897988505747127	0.0	0	0	0	0	0	0	0	12	0	0.3333333333333333	1.1797846889952153	0.3684210526315789
5	http://www.lynwoodvets.co.uk/home.html	0.0	0.0	0	0	0	0	0	0	0	0.03888888888888889	4	0.279419498381877	0.2692307692307692	0.0	0.09210526315789473
6	http://www.lynwoodcc.com.au/	0	0.0	0	0	0	0	0	0	0	0	9	0.07142857142857142	0.4375	0.0	0.25925925925925924
7	http://www.amnet.com.au/	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	12	0.0	0.0	0.0	0.0
8	http://www.electricfireplacesdirect.com/products-accessories/TV-media-consoles/Lynwood-18-Vintage-Cherry-Media-Console-Electric-Fireplace-Cabinet-Mantel-Package	0.041916167664670656	0.0	0.25301204819277107	0.0	0.0	0.0	0	0	0	0	47	0.0	0.04794520547945205	0.9512007762593997	0.0875
9	http://www.plazamexico.com/	0	0.0	0	0	0.0	0	0	0	0	0	6	0	0.0	0.0	0.0
10	http://www.excelsiacare.co.uk/lynwood-lodge.html	0	0.0	0	0	0	0	0	0	0	0	1	1.8955769214100162	0.19444444444444445	0.0	0.5384615384615384
11	http://www.excelsiacare.co.uk/lynwood-lodge.html	0	0.0	0	0	0	0	0	0	0	0	1	1.8955769214100162	0.19444444444444445	0.0	0.5384615384615384
12	http://www.cairngorm-bungalows.co.uk/lynwood.html	0.0	0.0	0	0	1.0	0.0	0	0	0	0.011532125205930808	3	0.07446808510638298	0.1891891891891892	0	0.14893617021276595
13	http://www.angieswarsawinn.com/	0	0.22494172494172493	0.0	0.0	0	0	0	0	0	0	4	0.0	0.0	0.0	0.1206896551724138
14	http://www.tcsguesthouse.co.za/	0.0	0.0	0	0.0	0.0	0	0	0	0	0.0	3	0.0	0.0	0.0	0.0
15	http://www.brighterblooms.com/product/lynwood-gold-forsythia.html	0.044585987261146494	0.0	0.3181818181818182	0	0	0	0	0	0	0.0	17	0.0	0.1346153846153846	0.6363636363636364	0.10294117647058823
16	http://www.teamluisacosta.com/	0.10800545961663996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	38	0.0	0.0	1.75	0.12727272727272726
17	http://www.lynnwoodranch.com/	0	0.0	0.0	0	0	0	0	0	0	0	10	0.0	0.0	0.0	0.0
18	http://glynwoodprimary.org/?page_id=2469	0	0.0	0	0.125	0.0	0	0	0	0	0	76	0.19444444444444445	0.21875	0.0	0.23333333333333334
19	http://glynwoodprimary.org/?page_id=499	0	0.0	0	0.125	0.0	0	0	0	0	0	75	0.19444444444444445	0.22580645161290322	0.0	0.11864406779661017
20	https://www.paws.org/	0	0.0	0	0.0	0.0	0	0.0	0	0	0	16	0.0	0.0	0.0	0.0
